personId,ip,h,r,er,bb,k,hr,p,s,hbp,bat_faced,inh_run,inh_run_scored,gameId,outs
111145,1.2,1,0,0,1,2,0,15,11,0,8,0,0,68069,5
117841,1.1,0,0,0,0,1,0,6,6,0,4,3,0,68069,4
119704,1,1,0,0,0,0,0,3,3,0,3,0,0,68069,3
124071,9,5,1,1,0,1,0,104,74,0,33,0,0,68072,27
114947,5.2,5,1,1,3,5,1,101,57,0,25,0,0,68074,17
117841,0,0,0,0,0,0,0,5,3,0,1,2,0,68074,0
119704,1,1,0,0,0,0,0,17,13,0,4,3,0,68074,3
122681,0.2,0,0,0,0,2,0,8,6,0,2,1,0,68074,2
121250,0.2,1,1,1,0,0,1,9,5,0,3,0,0,68074,2
118947,0.1,2,1,1,0,0,0,5,5,0,3,0,0,68074,1
120485,6.2,6,4,4,0,2,0,97,68,0,26,0,0,68076,20
119704,1,1,0,0,1,0,0,15,10,0,5,0,0,68076,3
122681,0.1,0,0,0,0,1,0,4,3,0,1,2,0,68076,1
116400,7,7,3,3,1,7,0,100,65,0,29,0,0,2542,21
122681,0.2,1,0,0,0,0,0,11,7,0,3,1,1,2542,2
119704,1.1,1,0,0,0,0,0,12,9,0,4,1,0,2542,4
118947,6.2,8,4,4,1,2,0,35,31,0,28,0,0,215537,20
122681,0.2,1,1,1,2,1,0,14,5,1,6,2,1,215537,2
121250,1.1,1,0,0,0,1,0,7,7,0,5,2,1,215537,4
117841,0,1,2,2,1,0,1,5,1,0,2,0,0,215537,0
119704,1.1,1,0,0,0,1,0,7,7,0,5,0,0,215537,4
117495,7.1,9,4,4,1,3,2,87,58,0,30,0,0,199159,22
120631,0,1,0,0,0,0,0,5,2,0,1,2,0,199159,0
115226,1.2,1,0,0,0,0,0,18,12,0,6,3,1,199159,5
119488,5.1,7,6,6,1,3,1,72,44,0,22,0,0,207351,16
120188,1.2,0,0,0,0,1,0,16,9,0,5,0,0,207351,5
116222,1,0,0,0,0,0,0,8,5,0,3,0,0,207351,3
120971,1,1,0,0,1,1,0,33,22,0,5,0,0,207351,3
120485,7,9,4,4,2,4,1,44,36,0,30,0,0,215548,21
133322,1,3,4,4,2,1,0,16,8,0,8,0,0,215548,3
117592,6,5,3,3,3,5,1,105,63,1,27,0,0,199166,18
111854,1.2,1,1,0,0,1,0,22,15,0,7,1,0,199166,5
119142,0.1,1,0,0,0,0,0,2,2,0,1,2,1,199166,1
121201,1,0,0,0,1,1,0,21,11,0,4,0,0,199166,3
110009,7,3,0,0,2,8,0,99,68,0,26,0,0,207358,21
124233,0,1,0,0,1,0,0,10,3,0,2,0,0,207358,0
116222,2,0,0,0,0,3,0,31,19,0,6,2,0,207358,6
124071,8,5,0,0,1,9,0,135,92,0,30,0,0,68098,24
121250,1,0,0,0,0,1,0,12,10,0,3,0,0,68098,3
120485,7,3,1,1,0,8,0,95,61,0,24,0,0,68101,21
119704,0.2,1,0,0,0,0,0,12,7,0,3,0,0,68101,2
121250,1.1,1,0,0,0,1,0,12,11,0,5,1,0,68101,4
124071,6,9,6,6,3,3,2,46,34,0,11,1,1,215559,18
116100,0.1,2,0,0,0,0,0,3,3,0,3,2,2,215559,1
119704,1,3,1,1,2,1,0,16,8,0,8,2,0,215559,3
122681,1.2,0,0,0,0,4,0,13,13,0,5,3,0,215559,5
112552,5.2,2,0,0,1,6,0,82,56,0,20,0,0,68105,17
117841,0.1,0,0,0,0,0,0,3,2,0,1,0,0,68105,1
119704,2,1,0,0,1,2,0,34,22,0,7,0,0,68105,6
121250,1,0,0,0,1,0,0,18,9,0,4,0,0,68105,3
117032,6,3,4,4,4,1,1,103,59,0,25,0,0,207370,18
116824,3,5,1,1,1,3,0,54,35,0,14,0,0,207370,9
124491,6,3,1,0,2,6,0,85,43,0,22,0,0,199179,18
115226,1,0,0,0,0,0,0,9,5,0,3,0,0,199179,3
121315,1,0,0,0,1,1,0,17,8,0,4,0,0,199179,3
121201,0,3,3,2,1,0,0,18,10,0,5,0,0,199179,0
118617,3,1,0,0,0,4,0,42,31,0,10,2,0,199179,9
124071,8.1,5,2,2,1,7,1,110,77,1,31,0,0,68110,25
119704,0.2,0,0,0,0,1,0,12,6,0,2,0,0,68110,2
112552,8,5,1,1,3,5,1,117,72,0,31,0,0,68111,24
121250,2,0,0,0,0,2,0,32,25,0,6,0,0,68111,6
122681,0.2,0,0,0,0,0,0,18,13,0,2,0,0,68111,2
119704,0.2,2,3,3,1,2,0,21,11,1,6,0,0,68111,2
117841,0.2,1,0,0,0,0,0,8,5,0,2,3,2,68111,2
120485,4.2,8,6,6,3,1,4,87,51,0,25,0,0,68114,14
118947,1.1,3,0,0,0,0,0,26,18,0,7,0,0,68114,4
122681,2,1,0,0,1,3,0,28,17,0,8,2,0,68114,6
116400,5,4,1,1,2,7,0,42,33,1,22,0,0,215571,15
133322,1.2,2,1,1,0,0,1,7,7,0,7,0,0,215571,5
117841,0.1,0,0,0,0,0,0,1,1,0,1,0,0,215571,1
119704,0.2,1,0,0,0,0,0,3,3,0,3,0,0,215571,2
122681,1.1,3,1,1,1,0,1,10,6,0,7,1,0,215571,4
133340,7,3,0,0,2,6,0,115,69,1,27,0,0,68116,21
122681,1,1,0,0,0,1,0,10,7,0,3,1,0,68116,3
121250,1,0,0,0,0,1,0,10,7,0,3,0,0,68116,3
124071,7.1,7,3,3,1,11,2,104,73,1,29,0,0,68118,22
119704,0,1,0,0,0,0,0,6,1,1,2,0,0,68118,0
121250,1.2,0,0,0,1,1,0,21,12,0,5,2,0,68118,5
112073,7,12,3,3,2,9,0,127,82,0,34,0,0,199192,21
120631,1.2,1,0,0,1,1,0,28,14,0,6,1,0,199192,5
111854,0.1,1,0,0,0,0,0,4,2,0,1,2,0,199192,1
121315,1,3,1,1,0,0,0,15,9,0,5,0,0,199192,3
120411,6,2,2,2,5,5,1,104,60,0,24,0,0,207384,18
115982,0.2,1,3,3,2,0,0,19,9,0,5,0,0,207384,2
120971,1.1,4,1,1,0,1,0,31,22,0,8,1,1,207384,4
115820,0.1,2,2,2,0,1,1,9,6,1,4,0,0,207384,1
124233,0.2,0,0,0,1,0,0,7,3,0,2,1,0,207384,2
112552,5,7,5,5,3,8,1,102,62,0,25,0,0,68120,15
118947,3,1,0,0,0,1,0,37,25,0,10,0,0,68120,9
121250,1,0,0,0,0,1,0,9,7,0,3,0,0,68120,3
124071,7,7,5,5,2,4,3,113,79,0,28,0,0,68122,21
119704,0.2,1,1,0,1,1,0,15,9,0,4,0,0,68122,2
121250,1.1,0,0,0,0,2,0,25,19,0,5,2,1,68122,4
133340,7,6,1,1,3,7,0,115,70,0,30,0,0,68123,21
122681,0.2,3,2,2,0,1,0,22,14,0,5,0,0,68123,2
119704,1.1,1,0,0,0,2,0,21,16,0,5,2,1,68123,4
112552,6,2,3,2,3,4,0,87,47,0,23,0,0,68124,18
117841,0.1,0,0,0,0,0,0,1,1,0,1,0,0,68124,1
118947,1,2,1,1,0,1,0,12,11,0,4,0,0,68124,3
121250,1.2,3,0,0,0,2,0,22,19,0,8,1,1,68124,5
120485,7.1,5,0,0,3,4,0,101,64,0,29,0,0,68125,22
119704,0.1,0,0,0,0,1,0,5,3,0,1,2,0,68125,1
121250,1.1,2,0,0,0,0,0,20,12,0,5,2,0,68125,4
133340,8,7,2,2,2,7,0,112,78,0,32,0,0,2588,24
121250,1,1,0,0,0,0,0,10,8,0,4,0,0,2588,3
120485,7,7,4,4,1,3,2,113,66,0,29,0,0,2584,21
122681,0.2,3,1,1,0,0,0,16,12,0,5,0,0,2584,2
119704,0,0,0,0,0,0,0,3,1,1,1,2,0,2584,0
121250,1.1,0,0,0,0,3,0,17,12,0,4,3,0,2584,4
115630,6.2,8,4,4,3,5,2,108,64,0,30,0,0,199203,20
115226,0,0,1,1,1,0,0,6,2,0,1,1,0,199203,0
118617,0.1,2,1,1,0,1,1,9,7,0,3,2,2,199203,1
111854,1,0,0,0,1,0,0,10,4,0,4,1,0,199203,3
121315,1,1,0,0,1,0,0,22,14,0,4,0,0,199203,3
120485,5.2,9,3,3,2,3,1,96,62,0,27,0,0,2598,17
115169,3.1,3,1,1,0,1,1,37,24,0,13,2,0,2598,10
112552,4.1,11,9,9,3,4,0,107,63,0,27,0,0,215594,13
116100,0,2,3,3,0,0,0,12,6,1,3,2,2,215594,0
133322,1.1,2,1,0,1,1,0,24,13,0,8,3,3,215594,4
117841,1.2,0,0,0,0,1,0,20,12,0,5,1,0,215594,5
119704,1.2,1,0,0,2,1,0,35,20,0,8,0,0,215594,5
116400,2,3,4,4,3,1,1,42,21,0,11,0,0,2602,6
123982,2.2,2,2,2,4,1,2,63,31,0,14,0,0,2602,8
118947,1.1,2,3,0,0,1,1,16,14,0,7,2,0,2602,4
119665,1,1,0,0,1,1,0,18,10,0,4,0,0,2602,3
122681,1,2,2,2,0,0,1,14,9,0,5,0,0,2602,3
121250,1,0,0,0,1,0,0,16,9,0,4,0,0,2602,3
117495,6.2,7,2,2,3,4,1,98,62,0,30,0,0,199215,20
115226,1.1,1,0,0,0,0,0,21,13,0,5,2,0,199215,4
121201,1,0,0,0,0,1,0,7,6,0,3,0,0,199215,3
119488,3.2,8,6,6,3,2,0,66,41,0,21,0,0,207407,11
116824,1.2,2,3,2,3,3,1,46,22,0,10,2,0,207407,5
120188,1,1,0,0,0,0,0,8,5,0,4,2,1,207407,3
115982,0.2,1,0,0,0,0,0,3,3,0,2,0,0,207407,2
120971,1,1,1,1,0,1,1,12,8,0,4,0,0,207407,3
120485,6,5,1,1,4,7,0,118,67,0,26,0,0,215609,18
119704,1,0,0,0,0,1,0,12,8,0,3,0,0,215609,3
122681,2,1,0,0,0,2,0,24,17,0,6,0,0,215609,6
110009,6.2,8,4,3,4,3,1,111,67,0,32,0,0,207420,20
124233,0.1,1,1,1,1,1,0,13,8,0,3,0,0,207420,1
116222,0.1,2,0,0,0,0,0,15,12,0,3,2,1,207420,1
120971,0.2,0,0,0,0,0,0,1,1,0,1,3,0,207420,2
117592,9,4,0,0,1,11,0,114,77,0,32,0,0,199232,27
133340,7,8,3,3,3,5,1,115,73,0,32,0,0,2629,21
119704,1,1,1,1,0,2,1,20,14,1,5,0,0,2629,3
123982,1,3,1,1,1,2,1,20,13,0,7,0,0,2629,3
117032,6.2,7,3,3,2,3,2,104,66,0,29,0,0,207431,20
115820,1.1,0,0,0,2,1,0,20,8,0,5,0,0,207431,4
120188,1,1,0,0,0,0,0,12,7,0,4,0,0,207431,3
118947,5.2,7,5,5,2,3,0,39,29,2,27,0,0,215624,17
133322,0.1,0,0,0,0,0,0,1,1,0,1,3,1,215624,1
117841,2,1,0,0,0,1,0,8,8,0,6,0,0,215624,6
122681,1,0,0,0,0,2,0,7,7,0,3,0,0,215624,3
124491,7,7,4,4,1,5,1,99,57,0,28,0,0,199245,21
118617,0.1,1,0,0,0,0,0,5,3,0,2,0,0,199245,1
111854,1,2,1,1,0,0,0,19,15,0,4,1,0,199245,3
121315,0.1,0,0,0,1,0,0,10,4,0,2,2,1,199245,1
120411,6,7,3,3,2,6,1,101,61,0,25,0,0,207445,18
116222,2,1,0,0,0,1,0,24,18,0,7,0,0,207445,6
115820,0.1,2,2,2,2,1,0,25,11,0,5,0,0,207445,1
115982,0.1,0,0,0,0,0,0,2,1,0,1,2,0,207445,1
120971,0.1,0,0,0,0,0,0,3,2,0,1,2,0,207445,1
112073,5,4,3,3,2,5,0,70,42,0,21,0,0,199258,15
115226,3,3,0,0,1,2,0,50,31,0,13,0,0,199258,9
121201,1,2,0,0,0,0,0,14,8,0,5,0,0,199258,3
112388,4.2,6,5,5,4,3,2,103,59,1,23,0,0,2651,14
123982,3.1,0,0,0,0,5,0,44,29,0,10,1,0,2651,10
119964,0.2,4,4,4,3,0,1,39,16,0,9,0,0,207458,2
116824,4.1,3,0,0,3,5,0,86,47,0,19,3,0,207458,13
124233,3.1,2,0,0,2,1,0,51,26,0,14,1,0,207458,10
116222,0.2,0,0,0,0,0,0,5,3,0,2,2,0,207458,2
120188,1.1,2,1,1,0,0,0,25,15,0,6,0,0,207458,4
124071,8,4,3,3,1,8,3,47,43,0,28,0,0,215652,24
119704,1,0,0,0,0,0,0,3,3,0,3,1,0,215652,3
133340,8,5,2,2,4,8,1,129,75,1,32,0,0,2660,24
115630,1.2,6,5,5,1,0,0,45,28,1,12,0,0,199272,5
120631,6.1,9,4,4,3,6,0,113,69,0,31,1,0,199272,19
119488,6,6,4,1,4,3,0,126,73,0,29,0,0,207472,18
115820,2,3,2,2,2,0,1,31,16,0,11,0,0,207472,6
120971,1,0,0,0,0,0,0,14,9,0,3,0,0,207472,3
133340,8,7,3,3,3,1,0,134,83,0,32,0,0,2673,24
118947,2,0,0,0,0,0,0,11,8,1,7,0,0,2673,6
122681,1,0,0,0,1,2,0,11,7,0,4,1,0,2673,3
117495,3.1,8,5,5,2,0,0,70,42,0,20,0,0,199284,10
111854,3.2,2,1,1,0,2,1,49,29,0,12,2,0,199284,11
118617,1,0,0,0,1,2,0,16,8,0,4,0,0,199284,3
117592,8,8,2,2,3,3,0,112,70,0,33,0,0,199295,24
120485,6.2,6,2,2,6,6,0,60,36,0,30,0,0,215683,20
116100,2.1,1,0,0,1,3,0,18,14,0,9,1,0,215683,7
110009,5,8,7,4,0,4,3,84,55,0,24,0,0,207494,15
120188,4,2,0,0,0,2,0,52,33,0,14,0,0,207494,12
124491,6,9,4,4,2,5,0,105,63,1,29,0,0,199306,18
121315,2.1,0,1,1,1,1,0,25,16,0,7,1,0,199306,7
115226,0.1,1,0,0,0,0,0,3,2,0,2,1,0,199306,1
118617,0,0,0,0,1,0,0,6,1,0,1,2,1,199306,0
112552,5.2,7,2,2,2,5,0,111,71,1,26,0,0,215698,17
118947,0.2,1,0,0,0,0,0,8,6,0,3,1,0,215698,2
117841,0.2,2,1,1,0,0,0,12,7,0,4,0,0,215698,2
119704,1,2,0,0,0,1,0,17,11,0,5,0,0,215698,3
122681,1,1,0,0,0,2,0,21,14,0,5,0,0,215698,3
117032,5,4,2,2,1,3,1,70,47,0,19,0,0,207508,15
124233,2,0,1,1,2,0,0,31,14,0,7,0,0,207508,6
116222,0.2,2,1,1,0,0,0,13,11,0,4,1,1,207508,2
120971,1,2,0,0,1,1,0,29,19,0,6,1,0,207508,3
115820,0.1,0,0,0,0,0,0,1,1,0,1,3,0,207508,1
112073,7.2,4,5,5,4,5,2,119,71,0,30,0,0,199318,23
120631,0.1,0,0,0,0,0,0,3,1,0,0,1,0,199318,1
120411,9,6,2,2,2,2,1,114,66,0,34,0,0,207518,27
117495,7.2,7,2,2,2,4,1,110,69,0,31,0,0,199329,23
121315,0.1,1,0,0,0,0,0,7,3,0,2,1,0,199329,1
121201,1,1,1,1,1,1,0,20,10,0,5,0,0,199329,3
116400,6,3,1,1,2,7,1,95,51,0,22,0,0,215714,18
116100,1.2,1,1,1,1,2,0,34,22,0,7,0,0,215714,5
117841,0.1,0,0,0,0,0,0,2,2,0,1,1,0,215714,1
133340,6.2,5,3,2,5,6,1,136,76,0,29,0,0,2725,20
122681,1.1,1,0,0,0,0,0,21,13,0,5,2,0,2725,4
119704,0,1,0,0,1,0,0,13,6,0,2,0,0,2725,0
115169,1,1,0,0,0,2,0,17,10,0,4,2,0,2725,3
119964,2.1,7,4,4,3,3,0,56,33,0,16,0,0,207529,7
116824,3.2,5,2,2,1,3,1,66,38,0,16,3,1,207529,11
120188,2,2,0,0,1,1,0,21,14,0,9,0,0,207529,6
116222,1,0,0,0,0,0,0,14,9,0,3,0,0,207529,3
117592,5,9,3,3,3,4,0,92,50,0,24,0,0,199342,15
111854,2,3,1,1,0,2,0,34,19,0,8,0,0,199342,6
120631,1.2,1,0,0,2,1,0,30,17,0,8,0,0,199342,5
115226,0.1,0,0,0,0,0,0,5,2,0,1,2,0,199342,1
124071,6.2,6,2,2,4,4,0,107,61,0,28,0,0,215726,20
133322,0.1,0,0,0,0,0,0,3,2,0,1,3,0,215726,1
119704,2,0,0,0,1,2,0,32,19,2,9,0,0,215726,6
110536,1,1,0,0,2,0,0,18,6,0,6,0,0,215726,3
122681,1,0,0,0,0,0,0,10,8,0,3,0,0,215726,3
119488,7,7,5,5,4,2,2,108,63,0,32,0,0,207543,21
124233,1,1,1,1,0,0,1,8,7,0,4,0,0,207543,3
115820,1,0,0,0,1,1,0,11,6,0,4,0,0,207543,3
118947,7,7,2,2,2,2,0,94,65,0,29,0,0,215735,21
117841,0.1,0,0,0,0,0,0,6,3,0,1,1,0,215735,1
119704,0.2,2,1,1,1,1,0,33,20,1,6,1,1,215735,2
122681,2,0,0,0,0,2,0,18,14,0,6,0,0,215735,6
112552,6,6,4,4,2,10,2,111,68,0,27,0,0,2744,18
123982,0.2,4,2,2,0,1,0,22,12,0,6,0,0,2744,2
118947,1.1,0,0,0,0,2,0,14,11,0,4,2,0,2744,4
121250,1,1,0,0,0,2,0,15,10,0,4,0,0,2744,3
124491,7.1,7,4,4,2,6,1,125,76,0,31,0,0,199355,22
115226,1.2,0,0,0,0,1,0,21,12,0,5,0,0,199355,5
110009,8,3,1,1,5,6,0,108,60,0,28,0,0,207557,24
120971,1,1,1,1,1,0,1,17,10,0,5,0,0,207557,3
120485,9,6,1,0,1,6,0,103,68,2,33,0,0,215750,27
116400,2,4,5,5,2,3,1,51,28,0,12,0,0,2761,6
116785,2,2,3,0,0,2,0,36,21,0,10,0,0,2761,6
115169,3,2,1,0,2,0,0,42,22,0,13,0,0,2761,9
119665,1,0,0,0,2,0,0,19,8,0,5,0,0,2761,3
133322,0.2,3,1,1,0,1,1,20,13,0,5,0,0,2761,2
119704,0.1,0,0,0,0,0,0,3,1,0,1,2,0,2761,1
117032,7,3,0,0,2,4,0,104,60,0,26,0,0,207563,21
124233,2,4,1,1,0,3,0,39,25,0,10,0,0,207563,6
112073,6.2,8,3,3,4,4,1,100,55,0,28,0,0,199374,20
121315,1,1,2,2,1,0,0,27,13,0,5,2,0,199374,3
115226,0,1,0,0,0,0,0,1,1,0,1,1,1,199374,0
120631,0.1,0,0,0,0,0,0,0,0,0,0,1,0,199374,1
112552,5.1,2,2,2,5,4,0,96,50,0,22,0,0,2770,16
115169,1.1,1,0,0,0,0,0,21,12,1,6,3,0,2770,4
122681,0.2,1,0,0,0,2,0,17,10,0,3,2,0,2770,2
121250,1.2,2,0,0,0,1,0,26,16,0,6,1,0,2770,5
120411,6.1,9,5,4,1,6,1,117,73,0,29,0,0,207573,19
114755,1.2,0,0,0,1,1,0,28,18,0,6,1,1,207573,5
120971,1,2,1,1,0,0,0,21,16,0,5,0,0,207573,3
115630,0.1,3,5,5,3,0,0,32,14,0,7,0,0,199385,1
111854,4.2,8,3,2,3,0,0,94,51,0,23,3,2,199385,14
120631,3,1,1,1,1,3,0,48,24,0,11,1,0,199385,9
112552,6.1,3,2,2,2,4,0,38,30,0,24,0,0,215770,19
122681,1.2,2,2,2,0,1,0,9,8,1,7,2,0,215770,5
121250,1,1,0,0,0,1,0,6,6,0,4,0,0,215770,3
117495,5.2,7,3,3,1,3,0,84,48,0,23,0,0,199398,17
121315,1,2,1,1,0,0,1,19,13,0,5,1,0,199398,3
115226,1.1,1,0,0,2,1,0,29,12,0,7,1,0,199398,4
116824,5.1,6,2,2,3,4,1,97,54,0,25,0,0,207592,16
120188,1.2,1,0,0,0,1,0,15,13,0,5,1,0,207592,5
116222,1,0,0,0,0,1,0,10,7,0,3,0,0,207592,3
115820,1,1,0,0,0,1,0,10,7,0,4,0,0,207592,3
124071,8,5,4,3,2,4,0,111,76,0,32,0,0,215785,24
121250,1,0,0,0,0,1,0,12,8,0,3,0,0,215785,3
117592,6.2,9,3,3,1,0,0,71,47,1,27,0,0,199407,20
115226,0.1,3,0,0,0,0,0,11,6,0,4,2,1,199407,1
121315,1,0,0,0,0,0,0,11,8,0,3,2,0,199407,3
119488,7.1,8,6,6,3,4,0,117,73,0,34,0,0,207605,22
124233,0.1,2,0,0,1,0,0,14,7,0,4,3,3,207605,1
114755,0.1,0,0,0,0,0,0,3,1,0,1,3,0,207605,1
116785,3.2,3,6,1,3,7,1,85,46,1,19,0,0,2809,11
133322,1.1,0,0,0,0,0,0,15,10,0,4,0,0,2809,4
116400,2,2,0,0,0,4,0,30,20,0,8,0,0,2809,6
119665,1,1,0,0,0,0,0,8,7,0,3,0,0,2809,3
124491,1.2,1,0,0,0,2,0,25,15,0,6,0,0,199418,5
111854,3.2,6,4,3,0,4,2,72,47,0,18,0,0,199418,11
120631,1.1,1,0,0,1,1,0,22,14,0,6,1,1,199418,4
121315,0.1,0,0,0,0,1,0,4,3,0,1,1,0,199418,1
121201,1,1,0,0,0,2,0,17,10,0,4,0,0,199418,3
119142,1.1,2,1,0,4,0,0,37,16,0,10,0,0,199418,4
115226,0,0,0,0,0,0,0,6,4,0,1,3,1,199418,0
133340,8,2,0,0,6,4,0,56,32,0,30,0,0,2812,24
119704,1,0,0,0,1,1,0,9,5,0,4,0,0,2812,3
110009,5,8,4,4,8,1,0,108,54,0,29,0,0,207614,15
120188,1.1,2,2,2,1,2,1,25,15,0,7,0,0,207614,4
115820,2.2,1,0,0,1,4,0,36,23,0,10,2,1,207614,8
120485,7.1,7,1,1,0,5,1,39,39,0,29,0,0,2815,22
119704,0.2,0,0,0,0,2,0,6,6,0,2,0,0,2815,2
121250,1,0,0,0,0,2,0,7,7,0,3,0,0,2815,3
133340,8,7,3,2,2,4,0,47,39,0,33,0,0,2822,24
121250,2,1,0,0,0,1,0,8,8,0,6,0,0,2822,6
112552,7,7,2,2,3,9,1,58,46,0,31,0,0,2823,21
122681,0,1,0,0,0,0,0,1,1,0,1,0,0,2823,0
119704,0.1,0,0,0,0,0,0,2,1,1,2,1,0,2823,1
123982,0,0,0,0,1,0,0,4,0,0,1,2,0,2823,0
118947,0.2,0,0,0,0,1,0,4,4,0,2,3,0,2823,2
121250,1,2,0,0,0,1,0,7,7,0,5,0,0,2823,3
112073,0.2,6,6,6,1,0,1,36,18,0,9,0,0,199432,2
115630,7.1,6,4,4,1,6,3,106,73,0,28,1,0,199432,22
117032,8,10,3,3,1,8,0,120,78,1,34,0,0,207626,24
120971,1,2,2,2,0,0,1,20,16,0,5,0,0,207626,3
120485,5.2,7,0,0,0,7,0,73,53,0,22,0,0,215819,17
119704,0.2,2,0,0,0,2,0,14,9,0,4,2,0,215819,2
122681,1.2,0,0,0,0,1,0,17,14,0,5,2,0,215819,5
121250,1,0,0,0,0,0,0,10,6,0,3,0,0,215819,3
116694,5,3,1,1,5,5,0,102,56,0,22,0,0,199445,15
121315,1,2,1,1,1,0,0,13,7,0,6,0,0,199445,3
115226,2,0,0,0,1,0,0,21,11,0,7,0,0,199445,6
121201,1,1,0,0,0,0,0,21,12,0,4,0,0,199445,3
120411,5.2,8,5,4,3,3,0,98,54,0,29,0,0,207641,17
114755,1,0,0,0,0,1,0,11,7,0,3,1,0,207641,3
124233,0.1,0,0,0,0,1,0,4,3,0,1,0,0,207641,1
116222,0.2,1,3,3,2,0,0,27,12,0,5,0,0,207641,2
116824,0.1,2,0,0,0,0,0,8,6,0,3,3,3,207641,1
118947,5,7,5,5,1,2,1,87,56,2,25,0,0,215833,15
116100,2,1,0,0,2,1,0,30,15,0,8,1,0,215833,6
110536,2,0,0,0,0,2,0,20,12,0,6,0,0,215833,6
116400,9,7,3,3,1,12,1,123,84,0,35,0,0,2845,27
112552,6,6,3,2,0,11,0,112,79,1,26,0,0,215841,18
122681,1.1,3,2,2,0,0,1,29,18,0,6,0,0,215841,4
119704,0.2,1,0,0,0,1,0,8,5,0,3,0,0,215841,2
121250,1,0,0,0,0,0,0,11,7,0,3,0,0,215841,3
116400,9,3,0,0,2,4,0,105,67,1,32,0,0,2850,27
120485,6,12,6,6,2,5,1,119,73,0,31,0,0,2854,18
118947,1,3,2,2,1,1,0,24,15,0,7,0,0,2854,3
119665,1,0,0,0,1,0,0,14,7,0,4,0,0,2854,3
117495,7,5,2,2,4,1,0,104,62,0,28,0,0,199466,21
120631,0,1,2,2,1,0,0,7,2,0,2,0,0,199466,0
121315,0,0,0,0,2,0,0,13,5,0,2,2,1,199466,0
115226,1,0,0,0,1,0,0,13,6,0,4,3,1,199466,3
121201,1,1,0,0,1,1,0,17,11,0,5,0,0,199466,3
124071,6.1,6,4,4,0,6,3,94,71,0,25,0,0,215851,19
119704,0.2,0,1,0,1,0,0,20,11,1,4,2,1,215851,2
122681,0.1,2,3,2,0,0,0,10,7,0,4,1,1,215851,1
116100,1.2,2,0,0,1,1,0,30,18,0,7,1,1,215851,5
121250,1,1,0,0,0,1,0,14,11,0,4,0,0,215851,3
119488,7.2,8,5,5,2,6,1,94,64,0,31,0,0,207660,23
115820,0.2,0,0,0,1,1,0,15,8,0,3,0,0,207660,2
115982,0.2,0,0,0,0,1,0,8,6,0,2,1,0,207660,2
120485,6,10,4,4,2,3,1,106,57,0,27,0,0,2859,18
118947,1.2,5,2,2,1,1,0,34,19,0,11,0,0,2859,5
119704,0.1,0,0,0,0,1,0,6,3,0,1,2,0,2859,1
123982,1,0,0,0,0,0,0,3,3,0,3,0,0,2859,3
120485,6,8,2,2,3,2,1,100,56,0,29,0,0,2866,18
119704,1.1,0,0,0,0,0,0,9,7,0,3,3,0,2866,4
122681,0.2,3,1,1,0,1,0,14,11,0,5,0,0,2866,2
115169,1,1,0,0,1,1,0,17,8,0,5,1,0,2866,3
117592,8.2,9,4,3,1,6,0,125,80,0,36,0,0,199479,26
119142,0.1,2,0,0,0,0,0,12,8,0,3,2,2,199479,1
116400,7.1,2,1,1,2,8,1,88,53,0,27,0,0,215863,22
122681,0.2,0,0,0,0,0,0,5,3,0,1,2,0,215863,2
121250,1,0,0,0,0,0,0,7,4,0,3,0,0,215863,3
116400,7,5,2,2,2,8,1,115,73,0,28,0,0,2872,21
119704,1,1,0,0,0,1,0,10,9,0,3,0,0,2872,3
122681,0.2,3,3,3,0,2,1,21,14,0,5,0,0,2872,2
123982,0.1,1,0,0,0,0,0,6,4,0,2,0,0,2872,1
110009,6,3,2,0,4,4,0,99,57,0,25,0,0,207674,18
120971,0.1,4,3,3,0,0,0,17,14,0,5,0,0,207674,1
124233,3,2,1,1,0,3,0,44,28,0,10,1,0,207674,9
114755,0.2,0,0,0,1,0,0,12,4,0,3,1,0,207674,2
120188,2.1,5,1,1,0,1,0,43,29,0,12,0,0,207674,7
112073,7,4,1,1,4,4,0,122,64,0,28,0,0,199493,21
115226,1,1,0,0,0,0,0,16,9,0,3,1,0,199493,3
121201,1,1,0,0,0,0,0,12,8,0,3,0,0,199493,3
117032,9,4,1,1,0,2,0,94,69,0,30,0,0,207685,27
120485,6,10,4,4,4,3,2,107,59,0,29,0,0,215878,18
119704,1.2,2,2,2,1,0,0,31,19,0,8,0,0,215878,5
122681,0.1,0,0,0,0,0,0,3,2,0,1,1,0,215878,1
116100,1,0,0,0,0,2,0,15,9,0,3,0,0,215878,3
112388,2,6,5,5,2,2,1,25,17,0,15,0,0,2890,6
116400,4.2,13,8,7,0,3,2,33,33,0,27,1,1,2890,14
122681,0.1,0,0,0,0,0,0,1,1,0,1,1,0,2890,1
123982,1,2,0,0,0,1,0,6,6,0,4,0,0,2890,3
120485,7.1,8,2,2,1,5,0,41,37,0,28,0,0,2891,22
121250,1.2,2,0,0,0,1,0,8,8,0,6,1,0,2891,5
133340,7,5,1,1,4,9,1,61,45,0,31,0,0,2893,21
122681,0,0,0,0,1,0,0,4,0,0,1,1,0,2893,0
119704,0.1,0,0,0,0,0,0,1,1,0,1,2,0,2893,1
123982,0,0,0,0,1,0,0,4,0,0,1,2,0,2893,0
118947,1.2,0,0,0,0,1,0,7,7,0,5,3,0,2893,5
133340,7,1,1,1,2,10,1,49,41,0,23,0,0,2895,21
